"Stimulated, 24h vs. Non-stimulated","Stimulated, 48h vs. Non-stimulated","Stimulated, 48h + LV vs. Non-stimulated","Stimulated, 72h + LV vs. Non-stimulated","Stimulated, 48h vs. Stimulated, 24h","Stimulated, 48h + LV vs. Stimulated, 48h","Stimulated, 72h + LV vs. Stimulated, 48h + LV",names
1.49194E-41,3.9503E-24,6.81004E-33,5.26402E-22,0.004530206,0.690809007,0.0552983,BAZ2A
2.28873E-54,2.09215E-64,2.55653E-59,1.21738E-39,0.311224339,0.943106646,0.008582775,ATP5F1B
8.56775E-10,6.92331E-10,1.59285E-10,6.31497E-11,0.929588113,0.959358539,0.714617708,SNORD59A
3.93732E-11,4.39752E-08,1.36368E-12,0.133486396,0.425761907,0.767007514,3.13633E-07,PTGES3
9.43006E-21,1.03782E-32,2.86231E-44,1.75873E-31,0.040180001,0.614967678,0.059364221,NACA
5.99022E-38,1.0471E-66,8.89422E-64,4.41302E-72,7.46746E-05,0.982013581,0.377254129,PRIM1
0.0027888,9.75315E-05,4.66288E-05,1.58978E-08,0.473328701,0.993892298,0.115812468,HSD17B6
0.010859196,7.58229E-06,4.46423E-05,0.001539487,0.075103017,0.965767556,0.406495,RDH16
0.969393241,0.121511797,0.000236868,4.65903E-09,0.225843202,0.567248573,0.064080492,ZBTB39
0.20695076,0.494207333,0.703747529,1.40252E-05,0.086907355,0.872341985,0.000194449,MYO1A
1.67121E-50,5.62609E-57,1.21761E-59,4.16222E-72,0.510400147,0.982645765,0.162500947,NEMP1
1.06965E-42,1.36809E-40,1.63302E-37,6.43543E-35,0.823371279,0.967258466,0.755776962,NAB2
3.07378E-24,2.17617E-05,8.07669E-05,0.099216958,8.26588E-08,0.986372029,7.96191E-08,STAT6
3.51722E-08,6.26149E-08,8.30695E-09,0.817766119,0.955688485,0.986276726,1.33424E-08,LRP1
0.000572667,0.003232767,0.000666206,6.23374E-06,0.642037924,0.955699555,0.163537701,NXPH4
5.5615E-120,4.6075E-119,2.4035E-117,1.0437E-109,0.951594842,0.993892298,0.586357632,SHMT2
3.27015E-05,0.081695281,0.013067259,0.00151209,0.028024591,0.925851582,0.574648162,NDUFA4L2
0.005921493,0.029840599,0.017398003,0.21641015,0.703122025,0.993892298,0.000578524,STAC3
6.8871E-102,4.1927E-161,9.4774E-127,7.20593E-51,1.49241E-07,0.177634623,2.06552E-17,R3HDM2
0.685142127,0.214783121,0.787257275,0.545594906,0.545479693,0.902655602,0.447543414,INHBC
0.422239224,0.004807784,8.93491E-05,4.70906E-06,0.070964672,0.846196923,0.547043159,INHBE
0.002211239,0.376071097,0.596650432,0.135766244,0.069551427,0.982645765,0.437586612,GLI1
8.48831E-21,5.36693E-07,7.18283E-07,0.00039145,0.000153322,1,0.274854684,ARHGAP9
3.45916E-26,3.46714E-17,1.12717E-18,2.97396E-14,0.089755068,0.982526612,0.356967791,MARS1
0.646900385,0.323315424,0.046518599,0.21999327,0.222561334,0.902497683,0.002823845,MIR6758
3.25179E-08,3.6385E-15,4.39001E-15,0.022220263,0.063165551,1,3.89218E-07,DDIT3
3.68311E-05,1.28112E-07,1.30343E-07,0.000838129,0.269571529,1,0.054367676,MIR616
0.008578683,9.84547E-14,2.73601E-15,8.99954E-07,2.15993E-05,0.978385316,0.00999384,MBD6
4.93223E-18,1.20555E-15,6.65483E-14,1.21229E-18,0.67371664,0.973059385,0.296306792,DCTN2
0.079481996,0.317587825,0.017762991,0.001010135,0.585006024,0.814871618,0.464995429,KIF5A
7.50202E-26,5.09083E-10,5.4489E-05,4.83179E-05,0.000120466,0.540539425,1.39218E-15,PIP4K2C
0.003823694,1.40702E-06,1.50992E-08,2.32428E-05,0.137261726,0.922643087,0.264623795,DTX3
0.003824883,1.47628E-05,2.01948E-05,2.39138E-07,0.203993553,0.997476635,0.397637423,ARHGEF25
1.63035E-10,9.03292E-09,6.0238E-10,2.94313E-11,0.232632192,0.902497683,0.355962448,B4GALNT1
0.315885418,1.83879E-08,8.56889E-10,0.000273565,1.88655E-10,0.974631763,0.034763743,OS9
0.979131532,0.965556659,0.494124249,0.945816702,0.993367258,0.925851582,0.535475019,AGAP2
2.93469E-06,0.183050346,0.057236563,0.161506441,7.01277E-09,0.963109242,0.725278498,TSPAN31
6.9301E-156,4.1024E-166,2.2925E-170,6.306E-116,0.556116002,0.985500026,3.40139E-06,CDK4
4.08122E-07,5.37589E-10,6.59329E-08,1.40619E-06,0.424590817,0.927266754,0.69527783,MARCHF9
3.21178E-24,2.15646E-20,3.43708E-19,7.06E-10,0.485036313,0.986372029,0.007540944,CYP27B1
8.46015E-51,9.07389E-33,4.88072E-31,0.004113587,0.006008022,0.986276726,2.1497E-17,METTL1
0.008483938,7.8371E-06,1.0733E-05,5.12663E-08,0.126125319,0.99916388,0.376050519,EEF1AKMT3
0.023909952,5.25859E-05,0.004030132,0.00168058,0.17315254,0.879114148,5.32511E-09,TSFM
0.021910693,0.001391163,1.34002E-06,1.25819E-07,0.525401124,0.733656208,0.756838657,AVIL
6.07244E-09,0.003978636,0.011502409,0.150377292,0.015067841,0.986276726,0.405206121,CTDSP2
0.075281228,0.04770164,0.000324389,3.36224E-08,0.00044194,0.749313604,0.102103652,ATP23
0.000293533,0.036635315,0.050750113,0.011841497,0.24752043,0.993892298,0.688557271,SLC16A7
4.14051E-05,7.5147E-07,5.81639E-06,0.000684235,0.498888735,0.974631763,0.335412938,TAFA2
1.11348E-10,3.41917E-20,1.59317E-21,2.66038E-13,0.025257384,0.986372029,0.066051129,USP15
3.17556E-10,3.54641E-13,3.66455E-15,0.000140793,0.496740799,0.962883629,0.000259749,MON2
0.204275348,0.002519173,0.110135594,0.002664174,0.171689978,0.811586748,0.250276172,DPY19L2
5.51902E-18,9.03527E-15,5.64226E-15,0.260511374,0.534067623,1,2.53984E-10,RXYLT1
0.661081441,0.858016977,0.82126861,0.096185476,0.860103727,1,0.209690047,SRGAP1
0.015209554,0.007253,0.121893698,0.032500387,0.88969828,0.884179437,0.668831612,KICS2
9.9294E-17,2.263E-16,6.91891E-16,1.29682E-13,0.955191661,0.993892298,0.651364609,XPOT
1.48678E-36,6.28616E-46,8.10961E-44,7.8231E-44,0.203156129,0.985252408,0.992788258,TBK1
1.28574E-22,8.04425E-15,1.70226E-15,6.23273E-18,0.115869377,0.993892298,0.629944882,RASSF3
4.66463E-08,0.000136046,1.15786E-06,1.12526E-17,0.207314255,0.902655602,0.000889467,GNS
0.524346893,0.883249415,0.011538282,0.486518433,0.538040025,0.420987355,0.002312913,TBC1D30
5.7566E-23,6.737E-36,8.43812E-47,3.79991E-39,0.031837888,0.671693103,0.322581776,LEMD3
0.073622272,0.005888933,0.00085263,0.000144069,0.42143634,0.94618775,0.780802141,MSRB3
0.777211802,0.258506211,0.53485085,1.07366E-23,0.541884185,0.643425974,2.51461E-19,LLPH
3.55693E-28,1.38079E-06,5.91565E-07,0.005387816,1.04864E-08,0.993892298,0.0608785,TMBIM4
0.817999762,0.553846457,0.12873857,0.013075952,0.813752265,0.908634961,0.442804239,IRAK3
5.47958E-19,1.31929E-16,9.67499E-12,2.49776E-05,0.685319574,0.812394555,0.027704139,HELB
0.651248299,0.001435363,0.120590207,0.178106941,0.020537654,0.738427096,0.89345562,GRIP1
3.24211E-12,5.53524E-23,3.15172E-22,2.97159E-18,0.017350152,0.993892298,0.473942254,CAND1
1.88455E-46,2.1394E-40,6.26209E-45,1.06787E-41,0.484412721,0.937230968,0.726481415,DYRK2
0.013017474,0.725098494,0.511066087,0.864779433,0.012349344,0.88901685,0.713107754,IFNG.AS1
0.002337407,1.67824E-09,9.16464E-08,5.11788E-08,0.013494696,0.943711439,0.937175567,IFNG
0.807833901,0.790507246,0.574252111,0.009182126,0.993367258,0.986372029,0.067846693,IL26
0.484804526,0.013015368,0.059047618,8.63227E-06,0.096547412,0.938291876,0.003901331,IL22
0.951313154,0.000222071,8.43973E-05,0.000360514,0.000678904,0.992266119,0.812879013,MDM1
0.740254194,0.852725508,0.374957135,0.131980218,0.924823719,0.936537313,0.648224007,RAP1B
5.62403E-07,0.000483331,0.000478985,0.004759904,0.081035575,1,0.505848916,SNORA70G
0.650512039,0.180033717,0.393187337,0.947719392,0.121255944,0.972369217,0.517380264,NUP107.DT
2.85077E-39,1.62273E-52,2.51258E-48,5.21037E-43,0.092468698,0.952718581,0.537230915,NUP107
0.312251419,0.022933572,0.33854866,0.093748795,0.002551406,0.83263157,0.587012118,SLC35E3
0.671342206,0.495799325,0.308744068,1.48369E-09,0.882782978,0.667240871,3.93998E-06,MDM2
2.73799E-05,5.40235E-05,4.50563E-07,1.87831E-05,0.92567182,0.906126563,0.584610319,CPM
0.042252459,0.472532659,0.00077066,9.98941E-13,0.317884426,0.333402629,0.000802407,CPSF6
0.315671336,0.000328862,0.000170241,4.44997E-05,0.032118201,0.993892298,0.762140527,LYZ
0.002847824,0.550792775,0.000714455,0.302663478,0.04684566,0.289582783,0.043754487,YEATS4
3.44564E-22,5.19973E-42,1.29016E-40,7.81523E-24,0.000639773,0.991389739,0.003473837,FRS2
6.04356E-27,1.2506E-19,1.62492E-17,0.002535938,0.202548698,0.967258466,5.68595E-07,CCT2
0.437752556,0.028085199,0.001028959,0.442647761,0.285866701,0.899465361,0.028503236,RAB3IP
0.254247275,0.058847877,0.199998646,0.027488074,0.598647231,0.95113108,0.442840507,MYRFL
5.52364E-28,3.34566E-32,6.83951E-36,4.05422E-30,0.426530949,0.908894183,0.197344333,PRANCR
0.006511594,2.14009E-07,2.61326E-10,8.37496E-10,0.048033329,0.889627331,0.913769546,CNOT2
2.27408E-05,0.052779378,0.002478652,0.413225915,0.057859016,0.894452051,0.000229223,KCNMB4
6.42404E-10,9.28629E-08,2.13545E-06,0.000563693,0.571517908,0.96102654,0.321507421,ZFC3H1
0.136069506,0.814466112,4.24012E-06,2.28224E-05,0.320650023,0.007561407,0.811001714,THAP2
0.331635064,0.409214013,0.529392488,0.38556781,0.119507057,0.993892298,0.175008966,TMEM19
2.31619E-05,5.11282E-08,8.87055E-08,3.2039E-07,0.395433058,0.996010359,0.885496868,RAB21
3.00088E-25,2.80106E-22,9.28381E-24,3.05836E-08,0.660509841,0.986372029,5.59024E-05,TBC1D15
3.43248E-08,5.41496E-18,3.36015E-18,7.21414E-25,0.009887953,1,0.196582782,ATXN7L3B
0.002080926,0.01669134,0.054231073,0.916560718,0.622196123,0.974631763,0.1048958,CAPS2
0.137304477,0.156711248,0.642932979,0.402218523,1,1,1,GLIPR1L1
0.220307647,0.072461489,0.960070544,0.949660165,0.700347206,0.666883307,0.992333406,GLIPR1L2
0.01778408,0.009139907,0.000459316,0.044807347,0.901537658,0.919090986,0.234144675,GLIPR1
0.000934548,0.000164493,2.38685E-05,1.62981E-13,0.789129099,0.978385316,0.00574598,KRR1
8.56418E-20,5.5656E-17,7.49747E-20,1.77023E-17,0.621101371,0.937726531,0.676871255,PHLDA1
0.340951012,0.038131801,0.001737243,0.000774803,0.006451126,0.902497683,0.872434373,NAP1L1
1.6912E-17,2.34396E-06,2.05467E-10,4.82122E-09,0.000445661,0.723255758,0.712232834,BBS10
0.001852226,0.499112625,0.607530934,0.545141907,0.000523435,0.840447157,0.947305317,OSBPL8
2.45244E-15,1.34764E-34,2.69504E-37,5.64742E-20,0.000122521,0.974631763,0.001237111,ZDHHC17
0.951718363,0.317706992,0.183967175,0.000767343,0.454749773,0.984880837,0.043462255,CSRP2
0.000353453,2.00946E-20,4.37834E-22,5.77044E-25,6.33469E-31,0.906075261,0.149626705,E2F7
0.589060967,0.002894995,3.55152E-05,0.000106905,0.042783832,0.882984779,0.87059931,PAWR
0.045662677,0.027260866,0.057897836,0.504183742,0.915492174,0.986372029,0.016992683,PPP1R12A
6.15369E-09,2.96959E-09,5.47202E-11,3.97647E-16,0.954807789,0.95681615,0.201995815,CCDC59
0.015708242,2.38126E-07,4.07511E-08,3.9059E-21,0.01961667,0.986372029,0.000189146,METTL25
1.51189E-07,7.67732E-11,1.37318E-06,0.177517071,0.303570573,0.676840968,2.74025E-09,TMTC2
0.000531303,0.006188238,0.06492844,0.47438713,0.623171602,0.9168361,0.016318411,C12orf29
0.000758684,0.039710562,0.009389082,0.039126591,0.33204392,0.967258466,0.714532377,CEP290
0.674360602,0.695883574,0.050846621,0.492764942,0.984123136,0.753339609,0.304094574,TMTC3
0.678802657,0.904329385,0.016899578,0.000712013,0.843000738,0.490467943,0.352185198,KITLG
0.00721651,0.002985797,0.004481709,1.41771E-10,0.879915968,0.993934661,0.00137698,DUSP6
0.765265307,0.113772094,0.009863359,3.94944E-14,0.32972222,0.906126563,5.25618E-06,POC1B
0.159709559,0.004064856,0.077912675,0.09931294,0.246704681,0.875345582,0.937197935,GALNT4
3.62381E-20,1.13118E-08,1.99901E-14,4.97386E-17,0.003083518,0.643795673,0.591556137,ATP2B1
0.015131883,1.39269E-06,0.001566935,0.380930639,0.05363757,0.737522023,0.049919958,LINC01619
1.28715E-54,1.42517E-92,9.56829E-69,2.13489E-29,2.0705E-05,0.278765259,1.07176E-08,BTG1
0.018434213,0.346615502,0.08399268,0.822920828,0.280996003,0.927273594,0.07974616,EEA1
0.000114628,7.83719E-05,1.8274E-06,2.86168E-14,0.969596075,0.925851582,0.014340108,NUDT4
0.0005162,0.00270083,0.001017945,0.000726334,0.765754368,0.988290474,1.08858E-10,UBE2N
0.504136334,0.032779804,0.176770508,0.901728487,0.267904181,0.929678268,0.198308786,MRPL42
7.92689E-06,7.14058E-05,0.000526415,0.161727865,0.701354062,0.96050762,0.065062271,SOCS2.AS1
0.123710245,0.106927824,0.083276916,6.65034E-05,0.978001336,0.994802123,0.05361378,SOCS2
0.850376406,0.507846463,0.897987633,0.017691662,0.749420806,0.919090986,0.042989307,CRADD
6.40032E-13,4.04649E-05,0.03217547,0.43613061,0.009642391,0.632819883,0.006193381,PLXNC1
0.041085448,0.143275465,0.020315831,0.000452765,0.698795305,0.920840376,0.34556508,CEP83
0.174522436,0.663694962,0.021426868,0.578647643,0.463991836,0.591985199,0.101127992,CEP83.DT
0.005578998,0.009607274,0.046579489,0.632231607,0.860813818,0.938809892,0.204490575,TMCC3
2.19258E-25,4.25595E-18,1.14993E-18,1.19285E-14,0.177564158,0.993892298,0.398863773,NDUFA12
7.32911E-27,2.03753E-15,3.13448E-22,4.73488E-07,0.020283339,0.70450155,2.271E-05,NR2C1
2.6047E-06,0.565539104,0.596626112,0.443267053,0.000184267,1,0.245279921,FGD6
3.70774E-11,1.07148E-16,3.65286E-15,1.27387E-14,0.20251012,0.980022773,0.926590395,VEZT
0.269675051,0.566320743,0.364760116,0.753065222,1,1,1,MIR3685
1.17019E-17,3.09705E-26,7.04091E-17,6.68071E-10,0.115534154,0.532854883,0.072565095,METAP2
0.611807278,4.28312E-07,7.13315E-10,9.44941E-18,4.12067E-05,0.894452051,0.035608305,USP44
1.20261E-33,1.92402E-26,3.7816E-20,7.40303E-15,0.281260482,0.814871618,0.270682184,SNRPF
0.022019111,0.031535768,0.000838289,0.022712519,0.932112164,0.818312079,0.308778149,CCDC38
0.011420038,0.019928728,0.000248585,0.133733868,0.900927934,0.827660742,0.056269931,AMDHD1
0.77136151,0.112628893,0.012022363,8.48291E-05,0.107912962,0.908634961,0.159784544,HAL
0.227038516,0.283606814,0.152510111,1.57482E-08,0.933282605,0.985252408,0.000132576,LTA4H
3.8841E-06,0.816632748,0.349441136,0.420538526,7.29575E-06,0.936825266,0.93453792,ELK3
2.99249E-11,8.51357E-16,2.99527E-24,1.19038E-14,0.312986091,0.591854676,0.040574105,CDK17
0.617666526,0.832034747,0.228225083,0.011112401,0.841674247,0.895488645,0.236747278,CFAP54
0.181547308,0.192143087,0.035926041,9.72278E-07,0.017819625,0.927029284,0.014480318,NEDD1
0.002210671,0.000129582,1.2178E-05,1.1107E-05,0.564688086,0.945388048,0.99784267,LINC02453
0.189657771,3.10975E-13,2.64326E-12,1.84114E-06,1.47068E-08,0.986372029,0.050880189,TMPO.AS1
0.034971993,4.45055E-18,6.63009E-13,1.34341E-07,1.87003E-09,0.811586748,0.12122096,TMPO
2.25361E-14,4.70924E-21,8.41135E-17,3.73325E-13,0.18246078,0.902497683,0.435318429,SLC25A3
0.000236033,4.0745E-06,7.85907E-06,1.50564E-05,0.412668396,0.993892298,0.885109038,SNORA53
1.01836E-42,4.0369E-66,8.08529E-63,3.69697E-62,0.00030986,0.967258466,0.955923827,IKBIP
7.83321E-21,6.69839E-06,0.093276865,0.020407167,1.42893E-05,0.289211852,0.000132652,APAF1
0.250223963,0.015862456,0.166283212,0.000236275,0.36108239,0.902667483,0.048753989,UHRF1BP1L
1.00481E-23,1.92541E-12,2.9328E-11,1.99847E-05,0.010331973,0.982244883,0.043603814,GOLGA2P5
0.154017544,0.483036566,0.823520031,8.39243E-05,0.059055157,0.96990889,7.51819E-05,ACTR6
0.853391371,0.045512572,0.012956463,0.003803683,0.054478781,0.973491016,0.765310914,DEPDC4
0.484142286,0.527504856,0.210982734,0.778910876,0.26756734,0.952718581,0.173776708,SCYL2
0.340400626,1.59735E-06,9.37288E-06,4.90948E-08,1.00614E-07,0.921923276,0.039842099,GAS2L3
3.2362E-27,8.03825E-25,4.20677E-23,0.027174558,0.743089351,0.982342928,7.81131E-13,UTP20
3.20537E-74,2.15082E-48,6.22649E-45,1.5541E-24,0.001333991,0.965634711,0.000453255,ARL1
0.003399089,0.682728981,0.410489188,0.089617565,0.033564153,0.978657702,0.497475982,CHPT1
0.037993402,0.419664519,0.938881436,0.767638737,0.314226074,0.925851582,0.866163509,SYCP3
0.449741572,0.000699833,0.002896484,4.61203E-10,0.000125902,0.981883939,0.004080606,GNPTAB
8.45682E-10,3.61132E-12,4.23138E-16,4.8847E-31,0.556815903,0.856178337,0.000719166,DRAM1
0.078882704,0.155681205,0.89369213,0.830850249,0.003649005,0.733656208,0.954597143,WASHC3
4.79255E-65,9.2384E-101,2.78956E-97,2.99518E-87,3.66481E-05,0.981538275,0.338738473,NUP37
1.40137E-14,1.93015E-56,3.86929E-59,1.53095E-44,1.83988E-19,0.977916675,0.023930197,PARPBP
0.006846318,0.00231125,0.003023027,0.014864251,0.796875845,1,0.637301571,PMCH
0.007042301,2.88569E-07,1.03826E-06,1.88975E-07,0.002126548,0.980846731,0.684246894,IGF1
1.93288E-14,4.05082E-14,4.34093E-12,7.44059E-13,0.779154483,0.821058225,0.834262927,C12orf42
0.850082754,0.47691876,0.514531584,0.571662099,0.477048917,0.78726627,0.275847805,STAB2
0.039319439,0.012249466,0.041083998,0.122113333,0.79417231,0.976692592,0.000614266,NT5DC3
1.18013E-10,5.0858E-07,2.01457E-06,5.33535E-09,0.298200813,0.989003975,0.404219845,HSP90B1
2.77906E-11,1.0431E-16,2.70744E-19,1.66017E-25,0.196901449,0.94242972,0.216912137,C12orf73
2.58828E-05,8.17186E-10,1.1621E-06,0.708017906,0.138578575,0.856178337,6.99786E-07,TDG
0.959791698,0.690605267,0.983340728,0.002195751,0.811976454,0.974631763,0.00456345,GLT8D2
1.84527E-06,0.000277692,0.001306258,0.418580104,0.419332612,0.980215621,0.037014487,HCFC2
3.816E-19,9.11434E-15,8.29426E-12,0.001266372,0.389184487,0.913068444,0.00123421,NFYB
1.03276E-46,3.37293E-46,4.07049E-36,3.15081E-26,0.959276548,0.724491908,0.112354231,TXNRD1
5.77269E-14,4.5448E-21,1.52145E-19,1.32827E-39,0.124101078,0.982013581,2.53183E-05,EID3
2.41973E-05,0.000287296,0.045518462,0.028307976,0.701869503,0.754381512,6.22141E-05,CHST11
8.51137E-13,2.53135E-12,2.60078E-12,2.97073E-17,0.906658261,1,0.095275022,SLC41A2
3.57271E-07,2.98635E-09,6.95225E-07,3.77696E-08,0.563075363,0.908376215,0.700087312,NOPCHAP1
2.18854E-11,1.01559E-14,5.28469E-16,3.71131E-19,0.251844248,0.967258466,0.311377041,ALDH1L2
0.157134482,0.138241859,0.009971673,0.059858426,0.979538621,0.894452051,0.619858782,WASHC4
2.15473E-44,1.73306E-54,1.17287E-50,1.45177E-39,0.227702039,0.961060801,0.131936774,APPL2
0.001053445,0.0123469,0.005035087,5.56767E-05,3.50069E-08,0.986372029,0.334493666,C12orf75
0.91594903,0.478077748,0.752119825,0.405766749,0.675290306,0.980215621,0.696446039,CKAP4
4.64037E-67,1.8129E-114,4.6592E-114,4.69344E-40,8.19526E-11,0.993892298,1.0274E-24,TCP11L2
6.12215E-16,1.08719E-10,2.2676E-09,0.85933757,0.213222626,0.974631763,4.32367E-09,POLR3B
0.005346278,0.052089972,0.015369002,0.421219735,0.555997598,0.974631763,0.176740394,RIC8B
1.79258E-06,0.044178449,0.368257951,0.002302676,0.022054848,0.88901685,0.000174339,TMEM263
0.070689013,0.011411638,0.031879291,0.038275232,0.637918186,0.982342928,0.96742345,MTERF2
0.383338653,0.948075297,0.846847343,0.005067024,0.54502782,0.986372029,0.019414986,CRY1
1.61598E-10,0.0001378,0.001030868,0.456573697,0.035785879,0.967886944,0.027935251,BTBD11
5.28267E-20,9.19219E-20,7.28867E-13,0.801146073,0.973165032,0.643982236,1.12529E-12,PWP1
1.16209E-07,4.63116E-09,1.85127E-12,2.72734E-22,0.733967263,0.880099192,0.021707367,PRDM4
0.000339702,2.52535E-06,0.00103011,1.63463E-06,0.337735038,0.753339609,0.163149881,NA..30
4.38658E-14,1.51013E-09,3.34029E-07,0.008720406,0.221441707,0.906869282,0.023797218,FICD
2.7028E-12,1.00642E-11,3.71687E-13,1.16165E-07,0.915492174,0.978385316,0.107679285,SART3
2.77127E-10,8.12428E-28,2.92774E-22,2.73807E-19,5.20629E-05,0.870162965,0.616274911,ISCU
2.93515E-06,0.00092914,1.82873E-07,3.93779E-05,0.065044916,0.30666394,0.194025181,TMEM119
0.002356693,0.612517615,0.497765235,0.132619659,0.033426697,0.840447157,0.523630393,SELPLG
4.17903E-23,4.81058E-54,4.59764E-53,2.47364E-53,1.21351E-07,0.993892298,0.967712343,CORO1C
2.00681E-06,0.000218411,0.000310371,0.02108388,0.460006783,0.996547957,0.312252652,SSH1
2.10687E-53,7.62616E-59,1.58984E-54,1.43617E-37,0.577044351,0.949901166,0.015354191,USP30
3.25644E-48,4.87856E-30,1.09245E-32,2.61644E-16,0.004626921,0.967737017,0.000612965,ALKBH2
2.54552E-79,5.8232E-104,5.35852E-97,1.50066E-86,0.016759063,0.930666394,0.348018826,UNG
8.67118E-50,3.44001E-21,2.12088E-16,5.94289E-09,4.3717E-07,0.864794758,0.043630574,ACACB
0.693879982,0.762710995,0.942897113,0.80728769,1,1,1,MYO1H
1.69797E-14,3.0253E-19,1.82686E-11,2.13154E-05,0.3531986,0.531252976,0.035883483,KCTD10
0.090900563,0.023320507,0.763678495,0.019918132,0.720562209,0.607641465,0.076809156,UBE3B
1.16764E-23,3.36034E-22,1.72524E-27,5.58624E-16,0.836715568,0.873872565,0.014973383,MMAB
7.86649E-07,1.48843E-14,1.27053E-12,8.87941E-09,0.02237428,0.96079612,0.289457841,MVK
3.65876E-05,0.001424959,0.103769604,2.4243E-09,0.49374875,0.749974138,3.08434E-12,FAM222A
0.079855997,0.10022947,0.083905704,0.173668595,0.941676556,0.996547957,0.007958978,FAM222A.AS1
5.38448E-05,0.005651456,0.049074338,0.587797251,0.353308797,0.925851582,0.019339411,GLTP
3.18552E-09,3.65456E-15,9.2435E-12,2.05951E-09,0.126811758,0.902497683,0.546829813,TCHP
0.303207508,0.05728469,0.268016398,0.840040838,0.008269492,0.926244421,0.468610893,GIT2
1.10339E-09,0.001915248,6.87176E-06,0.427239224,0.012842785,0.827660742,0.000859851,ANKRD13A
6.96272E-05,8.09703E-09,0.000117994,0.599258901,0.159568927,0.635000939,0.002489727,C12orf76
2.6208E-16,1.24038E-19,5.70498E-21,1.46929E-14,0.415708049,0.980022773,0.058917048,IFT81
1.48925E-14,9.32617E-16,9.69139E-13,1.98865E-06,0.847978711,0.920219201,0.04694039,ATP2A2
4.25649E-68,4.09558E-69,3.48865E-67,1.34151E-21,0.945425395,0.989266076,6.72696E-14,ANAPC7
0.000239063,0.006997688,0.001815852,0.00020644,0.495547841,0.981538275,0.670064284,ARPC3
2.20354E-37,6.66678E-47,2.13656E-55,1.12411E-48,0.209393009,0.83263157,0.430429474,GPN3
5.25105E-30,1.63804E-49,1.34756E-50,1.02214E-43,0.002684494,0.993892298,0.393912347,FAM216A
0.314356026,0.309836094,0.160934522,0.665980369,0.999559252,0.982100962,0.09335575,VPS29
0.004050819,0.906322601,0.0040235,0.003259398,0.011860263,0.236452824,0.963177197,RAD9B
0.000777578,5.63014E-09,1.68918E-09,1.29858E-09,0.049216882,0.993892298,0.971740199,PPTC7
0.000664746,0.235382216,0.356120313,0.039569679,0.068071519,0.498426262,0.004470598,TCTN1
0.574828543,0.014751884,0.00010897,8.97736E-05,0.137261726,0.817235385,0.970137436,HVCN1
4.09352E-10,5.24566E-06,3.30971E-05,0.020024124,0.199363263,0.982013581,0.137007524,PPP1CC
